#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1999.75    0.007312    0.000124    0.379789    0.000091 -31.5308249   0.0000070   -0.057293    0.000136   -0.006422    0.000044
   1999.80    0.016053    0.000124    0.383427    0.000089 -31.5511585   0.0000080   -0.054580    0.000141   -0.005875    0.000048
   1999.85    0.024801    0.000122    0.379649    0.000091 -31.5761753   0.0000100   -0.053415    0.000123   -0.004522    0.000041
   1999.90    0.032717    0.000096    0.377810    0.000076 -31.6018401   0.0000059   -0.051796    0.000090   -0.003709    0.000028
   1999.95    0.036915    0.000058    0.381072    0.000049 -31.6232290   0.0000100   -0.050755    0.000060   -0.003320    0.000016
   2000.00    0.041732    0.000065    0.377490    0.000048 -31.6432140   0.0000090   -0.050250    0.000063   -0.002421    0.000017
   2000.05    0.051532    0.000075    0.376032    0.000050 -31.6585974   0.0000100   -0.051699    0.000053   -0.002838    0.000016
   2000.10    0.061486    0.000074    0.373354    0.000049 -31.6761963   0.0000110   -0.049314    0.000045   -0.003188    0.000013
   2000.15    0.067801    0.000074    0.365142    0.000049 -31.6916122   0.0000099   -0.049721    0.000058   -0.003999    0.000019
   2000.20    0.072678    0.000079    0.357151    0.000054 -31.7097100   0.0000110   -0.049489    0.000050   -0.005077    0.000016
   2000.25    0.075203    0.000078    0.346875    0.000052 -31.7251488   0.0000140   -0.047316    0.000073   -0.005998    0.000027
   2000.30    0.082935    0.000065    0.342751    0.000043 -31.7436517   0.0000100   -0.047549    0.000093   -0.006284    0.000033
   2000.35    0.088652    0.000060    0.332917    0.000039 -31.7637558   0.0000100   -0.048584    0.000096   -0.007010    0.000030
   2000.40    0.097950    0.000057    0.322190    0.000037 -31.7812337   0.0000140   -0.048214    0.000073   -0.006844    0.000018
   2000.45    0.112544    0.000057    0.304800    0.000037 -31.7919170   0.0000150   -0.050650    0.000101   -0.006413    0.000035
   2000.50    0.108845    0.000060    0.279880    0.000039 -31.7959990   0.0000100   -0.054787    0.000080   -0.006464    0.000027
   2000.55    0.096239    0.000063    0.261917    0.000041 -31.8003769   0.0000090   -0.056568    0.000096   -0.006337    0.000030
   2000.60    0.082250    0.000066    0.248580    0.000043 -31.7996251   0.0000101   -0.059304    0.000138   -0.006292    0.000045
   2000.65    0.059049    0.000069    0.243065    0.000046 -31.8054110   0.0000146   -0.060965    0.000138   -0.006608    0.000045
   2000.70    0.025796    0.000069    0.240617    0.000046 -31.8140529   0.0000050   -0.060247    0.000133   -0.006072    0.000042
   2000.75   -0.006165    0.000064    0.246746    0.000041 -31.8237334   0.0000130   -0.059920    0.000111   -0.005205    0.000034
   2000.80   -0.035546    0.000064    0.262805    0.000041 -31.8399235   0.0000190   -0.058319    0.000080   -0.004574    0.000023
   2000.85   -0.059963    0.000065    0.292180    0.000042 -31.8618855   0.0000055   -0.055718    0.000075   -0.003858    0.000023
   2000.90   -0.077676    0.000065    0.325332    0.000043 -31.8780747   0.0000069   -0.055179    0.000055   -0.002818    0.000014
   2000.95   -0.081526    0.000065    0.358024    0.000043 -31.8951825   0.0000090   -0.053776    0.000055   -0.002165    0.000014
   2001.00   -0.073943    0.000063    0.396565    0.000045 -31.9076115   0.0000110   -0.052926    0.000075   -0.002044    0.000027
   2001.05   -0.061188    0.000060    0.426848    0.000046 -31.9177977   0.0000125   -0.052740    0.000063   -0.001725    0.000025
   2001.10   -0.032939    0.000065    0.452214    0.000050 -31.9243430   0.0000122   -0.054038    0.000060   -0.002448    0.000023
   2001.15    0.002976    0.000067    0.475813    0.000052 -31.9385827   0.0000080   -0.051373    0.000070   -0.002877    0.000030
   2001.20    0.044427    0.000067    0.487113    0.000052 -31.9592931   0.0000090   -0.051300    0.000055   -0.004037    0.000022
   2001.25    0.091562    0.000067    0.489545    0.000051 -31.9753829   0.0000051   -0.050594    0.000058   -0.005107    0.000023
   2001.30    0.137671    0.000063    0.477944    0.000048 -31.9909984   0.0000120   -0.049006    0.000060   -0.005376    0.000023
   2001.35    0.179455    0.000060    0.452623    0.000046 -32.0073634   0.0000080   -0.050319    0.000065   -0.005732    0.000025
   2001.40    0.215546    0.000058    0.409339    0.000044 -32.0232278   0.0000030   -0.051736    0.000080   -0.006118    0.000032
   2001.45    0.242905    0.000059    0.359563    0.000045 -32.0255003   0.0000060   -0.052637    0.000090   -0.006093    0.000038
   2001.50    0.253062    0.000060    0.305362    0.000045 -32.0263405   0.0000080   -0.055827    0.000078   -0.005634    0.000028
   2001.55    0.247432    0.000059    0.249735    0.000045 -32.0259424   0.0000090   -0.059138    0.000090   -0.005989    0.000035
   2001.60    0.220646    0.000063    0.200032    0.000048 -32.0216874   0.0000071   -0.060422    0.000101   -0.005592    0.000041
   2001.65    0.175377    0.000067    0.159173    0.000052 -32.0262270   0.0000067   -0.062238    0.000103   -0.005631    0.000040
   2001.70    0.125084    0.000066    0.132654    0.000050 -32.0313548   0.0000070   -0.062221    0.000093   -0.005615    0.000039
   2001.75    0.064880    0.000065    0.118501    0.000049 -32.0390213   0.0000062   -0.060716    0.000088   -0.004602    0.000037
   2001.80    0.000652    0.000066    0.121081    0.000050 -32.0541480   0.0000090   -0.059557    0.000083   -0.003951    0.000036
   2001.85   -0.059692    0.000066    0.141918    0.000050 -32.0706602   0.0000073   -0.057469    0.000075   -0.003114    0.000030
   2001.90   -0.102107    0.000066    0.180697    0.000050 -32.0873962   0.0000100   -0.055758    0.000088   -0.002260    0.000036
   2001.95   -0.152774    0.000065    0.228184    0.000049 -32.0994221   0.0000059   -0.055403    0.000085   -0.001499    0.000034
   2002.00   -0.177679    0.000078    0.290997    0.000061 -32.1161154   0.0000071   -0.054565    0.000075   -0.001450    0.000033
   2002.05   -0.179772    0.000094    0.348709    0.000075 -32.1277434   0.0000040   -0.053897    0.000063   -0.001503    0.000029
   2002.10   -0.163305    0.000095    0.407092    0.000076 -32.1397301   0.0000060   -0.053952    0.000080   -0.001665    0.000038
   2002.15   -0.134815    0.000094    0.461957    0.000075 -32.1563649   0.0000107   -0.054132    0.000073   -0.002848    0.000031
   2002.20   -0.088382    0.000095    0.513483    0.000074 -32.1740449   0.0000115   -0.051993    0.000073   -0.002860    0.000029
   2002.25   -0.027643    0.000093    0.542044    0.000073 -32.1884623   0.0000042   -0.051409    0.000078   -0.004226    0.000035
   2002.30    0.028882    0.000087    0.554473    0.000069 -32.2019863   0.0000030   -0.050747    0.000083   -0.005066    0.000036
   2002.35    0.091915    0.000085    0.550169    0.000067 -32.2140483   0.0000060   -0.050504    0.000078   -0.004764    0.000028
   2002.40    0.142540    0.000087    0.534065    0.000069 -32.2288429   0.0000034   -0.052703    0.000093   -0.004972    0.000038
   2002.45    0.193917    0.000087    0.504605    0.000068 -32.2299104   0.0000060   -0.054313    0.000103   -0.005325    0.000045
   2002.50    0.228512    0.000086    0.458331    0.000066 -32.2297260   0.0000060   -0.056472    0.000098   -0.005218    0.000042
   2002.55    0.243595    0.000085    0.403844    0.000065 -32.2311876   0.0000040   -0.059878    0.000088   -0.004731    0.000039
   2002.60    0.257192    0.000086    0.349006    0.000067 -32.2254277   0.0000050   -0.061610    0.000101   -0.005400    0.000042
   2002.65    0.256182    0.000087    0.295863    0.000067 -32.2249487   0.0000050   -0.062539    0.000098   -0.004445    0.000040
   2002.70    0.236072    0.000087    0.242538    0.000066 -32.2287634   0.0000040   -0.063223    0.000085   -0.004665    0.000034
   2002.75    0.197496    0.000088    0.200080    0.000068 -32.2342501   0.0000040   -0.061654    0.000070   -0.004392    0.000029
   2002.80    0.151553    0.000090    0.165248    0.000070 -32.2428297   0.0000080   -0.060003    0.000065   -0.003106    0.000030
   2002.85    0.084951    0.000091    0.147003    0.000070 -32.2534687   0.0000081   -0.057975    0.000073   -0.002571    0.000033
   2002.90    0.022915    0.000090    0.141562    0.000069 -32.2627500   0.0000052   -0.056202    0.000073   -0.002072    0.000035
   2002.95   -0.038641    0.000089    0.153020    0.000068 -32.2764242   0.0000090   -0.055619    0.000068   -0.000976    0.000032
   2003.00   -0.089246    0.000080    0.187420    0.000071 -32.2882870   0.0000101   -0.055304    0.000085   -0.000677    0.000034
   2003.05   -0.127649    0.000076    0.229228    0.000077 -32.3004306   0.0000080   -0.054324    0.000111   -0.001316    0.000039
   2003.10   -0.148376    0.000079    0.278389    0.000079 -32.3078028   0.0000040   -0.054015    0.000113   -0.001319    0.000039
   2003.15   -0.154759    0.000076    0.331422    0.000075 -32.3188298   0.0000080   -0.053965    0.000111   -0.001988    0.000039
   2003.20   -0.156336    0.000075    0.383845    0.000074 -32.3301356   0.0000072   -0.052373    0.000101   -0.003579    0.000034
   2003.25   -0.131786    0.000073    0.439525    0.000073 -32.3438627   0.0000030   -0.051603    0.000106   -0.003222    0.000040
   2003.30   -0.094421    0.000071    0.486650    0.000070 -32.3572132   0.0000100   -0.051459    0.000098   -0.004655    0.000037
   2003.35   -0.044919    0.000071    0.522395    0.000069 -32.3654896   0.0000029   -0.050601    0.000096   -0.005396    0.000037
   2003.40    0.001661    0.000071    0.543276    0.000070 -32.3738623   0.0000078   -0.051700    0.000103   -0.004485    0.000039
   2003.45    0.063558    0.000070    0.547102    0.000069 -32.3742287   0.0000119   -0.055209    0.000108   -0.004541    0.000041
   2003.50    0.134667    0.000069    0.537321    0.000068 -32.3673159   0.0000050   -0.056897    0.000103   -0.004900    0.000038
   2003.55    0.191085    0.000069    0.509175    0.000068 -32.3570194   0.0000050   -0.060118    0.000116   -0.004406    0.000042
   2003.60    0.232141    0.000067    0.464991    0.000065 -32.3530189   0.0000049   -0.062759    0.000136   -0.004444    0.000047
   2003.65    0.259721    0.000067    0.415495    0.000065 -32.3512372   0.0000169   -0.062952    0.000136   -0.004901    0.000048
   2003.70    0.264655    0.000067    0.357166    0.000066 -32.3523972   0.0000040   -0.063419    0.000121   -0.003745    0.000042
   2003.75    0.257072    0.000067    0.302275    0.000066 -32.3566548   0.0000381   -0.062946    0.000116   -0.003904    0.000042
   2003.80    0.227119    0.000069    0.251054    0.000067 -32.3649604   0.0000010   -0.060002    0.000116   -0.003562    0.000044
   2003.85    0.196380    0.000071    0.208073    0.000069 -32.3721387   0.0000070   -0.058973    0.000116   -0.001974    0.000046
   2003.90    0.146823    0.000070    0.174066    0.000069 -32.3797035   0.0000091   -0.057333    0.000111   -0.001694    0.000046
   2003.95    0.087676    0.000070    0.159525    0.000068 -32.3836902   0.0000093   -0.055477    0.000080   -0.001514    0.000031
   2004.00    0.032014    0.000071    0.154385    0.000067 -32.3883856   0.0000120   -0.056133    0.000080   -0.000277    0.000033
   2004.05   -0.013696    0.000073    0.166832    0.000068 -32.3987932   0.0000092   -0.056030    0.000083   -0.000709    0.000037
   2004.10   -0.056629    0.000072    0.192481    0.000066 -32.4057853   0.0000190   -0.054509    0.000090   -0.001538    0.000039
   2004.15   -0.100671    0.000071    0.228203    0.000065 -32.4143440   0.0000152   -0.054559    0.000088   -0.001892    0.000035
   2004.20   -0.126540    0.000070    0.268655    0.000064 -32.4219254   0.0000070   -0.054032    0.000085   -0.002977    0.000036
   2004.25   -0.139217    0.000071    0.320578    0.000065 -32.4354054   0.0000080   -0.051398    0.000085   -0.004530    0.000036
   2004.30   -0.135001    0.000072    0.374506    0.000066 -32.4499098   0.0000070   -0.051634    0.000085   -0.003921    0.000038
   2004.35   -0.112188    0.000072    0.423842    0.000066 -32.4589308   0.0000050   -0.052791    0.000083   -0.005176    0.000036
   2004.40   -0.090877    0.000069    0.459101    0.000064 -32.4697391   0.0000089   -0.052099    0.000096   -0.005503    0.000042
   2004.45   -0.060723    0.000069    0.486718    0.000062 -32.4710382   0.0000080   -0.054625    0.000116   -0.004251    0.000050
   2004.50   -0.006357    0.000070    0.510623    0.000063 -32.4683112   0.0000079   -0.058840    0.000113   -0.004636    0.000047
   2004.55    0.041302    0.000070    0.520351    0.000063 -32.4593195   0.0000110   -0.060335    0.000111   -0.004645    0.000044
   2004.60    0.089825    0.000069    0.514958    0.000062 -32.4531342   0.0000162   -0.063487    0.000108   -0.004356    0.000042
   2004.65    0.136112    0.000070    0.505466    0.000062 -32.4525286   0.0000096   -0.064357    0.000101   -0.004711    0.000040
   2004.70    0.176825    0.000070    0.471466    0.000064 -32.4519595   0.0000056   -0.063630    0.000096   -0.004408    0.000042
   2004.75    0.199137    0.000071    0.431635    0.000064 -32.4547210   0.0000100   -0.063080    0.000090   -0.003591    0.000039
   2004.80    0.205411    0.000073    0.388808    0.000066 -32.4638462   0.0000071   -0.061753    0.000096   -0.003394    0.000041
   2004.85    0.208003    0.000074    0.349237    0.000067 -32.4729278   0.0000089   -0.058058    0.000113   -0.003035    0.000049
   2004.90    0.202853    0.000075    0.307460    0.000068 -32.4855664   0.0000080   -0.057587    0.000116   -0.001383    0.000050
   2004.95    0.177454    0.000075    0.268648    0.000068 -32.4959463   0.0000060   -0.056601    0.000101   -0.001611    0.000043
   2005.00    0.151663    0.000075    0.239296    0.000070 -32.5048175   0.0000070   -0.054592    0.000106   -0.001108    0.000042
   2005.05    0.124453    0.000073    0.216404    0.000070 -32.5142739   0.0000080   -0.056310    0.000118   -0.000728    0.000050
   2005.10    0.079142    0.000072    0.205736    0.000069 -32.5238487   0.0000090   -0.056358    0.000108   -0.001633    0.000046
   2005.15    0.032538    0.000071    0.207086    0.000069 -32.5408004   0.0000100   -0.054694    0.000101   -0.002264    0.000040
   2005.20   -0.002030    0.000071    0.222519    0.000068 -32.5617076   0.0000060   -0.054680    0.000103   -0.003288    0.000040
   2005.25   -0.028458    0.000073    0.242337    0.000069 -32.5737335   0.0000055   -0.053555    0.000103   -0.004471    0.000041
   2005.30   -0.053129    0.000073    0.273248    0.000070 -32.5872442   0.0000070   -0.051633    0.000103   -0.005333    0.000038
   2005.35   -0.061260    0.000073    0.311089    0.000069 -32.6041094   0.0000040   -0.052619    0.000103   -0.004759    0.000039
   2005.40   -0.068840    0.000073    0.340386    0.000068 -32.6149883   0.0000111   -0.054584    0.000103   -0.005644    0.000041
   2005.45   -0.052820    0.000073    0.372233    0.000069 -32.6162770   0.0000099   -0.055173    0.000101   -0.005313    0.000042
   2005.50   -0.038159    0.000075    0.398331    0.000070 -32.6132645   0.0000088   -0.058901    0.000101   -0.004601    0.000041
   2005.55   -0.017986    0.000074    0.415880    0.000069 -32.6053651   0.0000140   -0.062169    0.000106   -0.005164    0.000042
   2005.60    0.009687    0.000074    0.424361    0.000069 -32.6022919   0.0000120   -0.063695    0.000111   -0.004456    0.000042
